"","ensgene","baseMean","log2FoldChange","lfcSE","pvalue","padj","symbol","description"
"6969","ENSG00000276550",1124.89907949691,0.882608429141447,0.250518489567966,0.000141572194405653,0.000706961451948286,"HERC2P2","hect domain and RLD 2 pseudogene 2 [Source:HGNC Symbol;Acc:HGNC:4870]"
"6970","ENSG00000231889",90.9364091615287,-0.63399369583391,0.171373798795534,0.000141772219960847,0.000707858091028885,"TRAF3IP2-AS1","TRAF3IP2 antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:40005]"
"6971","ENSG00000179776",1276.2223823982,-0.894552375208748,0.247385725804894,0.000141830471703253,0.00070794450663542,"CDH5","cadherin 5 [Source:HGNC Symbol;Acc:HGNC:1764]"
"6972","ENSG00000224223",0.631645689193764,-3.24832054142977,0.887698147610431,0.000141824462590252,0.00070794450663542,"VSTM2A-OT1","VSTM2A overlapping transcript 1 [Source:HGNC Symbol;Acc:HGNC:50770]"
"6973","ENSG00000196646",402.054616354869,-0.499669369588519,0.134040810687794,0.00014191621139965,0.000708270241941306,"ZNF136","zinc finger protein 136 [Source:HGNC Symbol;Acc:HGNC:12920]"
"6974","ENSG00000186166",906.513098282837,0.718307569404727,0.198387263403448,0.000142383204748824,0.000710498355471729,"CCDC84","coiled-coil domain containing 84 [Source:HGNC Symbol;Acc:HGNC:30460]"
"6975","ENSG00000204248",93.4109643574599,1.24693306000174,0.331310373708951,0.000142650380989067,0.000711728873897407,"COL11A2","collagen type XI alpha 2 chain [Source:HGNC Symbol;Acc:HGNC:2187]"
"6976","ENSG00000187605",2466.60361812951,0.713159568762015,0.197572582700496,0.000142832703726813,0.000712535736811444,"TET3","tet methylcytosine dioxygenase 3 [Source:HGNC Symbol;Acc:HGNC:28313]"
"6977","ENSG00000258344",3.72152526067025,1.66105155119923,0.508947122138719,0.000142968958789225,0.000713112586743142,"AC078778.2",""
"6978","ENSG00000151327",2095.38306655573,-0.448019033498764,0.12074039034963,0.000143383536446593,0.000715077310911398,"FAM177A1","family with sequence similarity 177 member A1 [Source:HGNC Symbol;Acc:HGNC:19829]"
"6979","ENSG00000112394",222.931681200772,1.35422398670069,0.428465358919491,0.000143613499269013,0.000716120896643363,"SLC16A10","solute carrier family 16 member 10 [Source:HGNC Symbol;Acc:HGNC:17027]"
"6980","ENSG00000177548",2374.9224824469,0.652162311168561,0.176400648650633,0.000143748593809058,0.000716691194133655,"RABEP2","rabaptin, RAB GTPase binding effector protein 2 [Source:HGNC Symbol;Acc:HGNC:24817]"
"6981","ENSG00000281398",133.795314771261,0.990812500500214,0.290507189068034,0.000143997750604231,0.000717829928448163,"SNHG4","small nucleolar RNA host gene 4 [Source:HGNC Symbol;Acc:HGNC:32964]"
"6982","ENSG00000179772",120.182802479585,1.04989519855202,0.311241977474544,0.000144169131222555,0.000718580675527121,"FOXS1","forkhead box S1 [Source:HGNC Symbol;Acc:HGNC:3735]"
"6983","ENSG00000148965",6.76076708353321,2.74311470338222,0.883283692260438,0.000144258728369363,0.000718923632474556,"SAA4","serum amyloid A4, constitutive [Source:HGNC Symbol;Acc:HGNC:10516]"
"6984","ENSG00000188735",765.285200928581,0.477443358194082,0.12853396098981,0.000144328595626404,0.000719168179446208,"TMEM120B","transmembrane protein 120B [Source:HGNC Symbol;Acc:HGNC:32008]"
"6985","ENSG00000226291",1.35633202682777,2.51120521117766,0.884304325709208,0.000144436227268519,0.000719600803223263,"AC091729.2",""
"6986","ENSG00000163479",12776.941521147,0.473232151462768,0.127404441242803,0.000144688559001835,0.000720754113921414,"SSR2","signal sequence receptor subunit 2 [Source:HGNC Symbol;Acc:HGNC:11324]"
"6987","ENSG00000279573",4.88328080694817,1.25329221949674,0.368125749152199,0.000145169384279113,0.000723045150188106,"AC134407.2",""
"6988","ENSG00000112232",4.71201401880133,-1.45931416230858,0.575742380016012,0.000145222030763565,0.000723203203605249,"KHDRBS2","KH RNA binding domain containing, signal transduction associated 2 [Source:HGNC Symbol;Acc:HGNC:18114]"
"6989","ENSG00000158435",3477.22991625666,0.46531775040247,0.123403459493266,0.000145491458725736,0.00072444062407411,"CNOT11","CCR4-NOT transcription complex subunit 11 [Source:HGNC Symbol;Acc:HGNC:25217]"
"6990","ENSG00000271788",12.2496522170216,1.05776209607482,0.311263626384895,0.000145551858346849,0.000724637030448082,"AC008875.1",""
"6991","ENSG00000180953",131.423700021023,0.89004959515095,0.25612803752839,0.000145623274501019,0.00072478388824406,"ST20","suppressor of tumorigenicity 20 [Source:HGNC Symbol;Acc:HGNC:33520]"
"6992","ENSG00000236699",36.8093172678557,1.40180269143639,0.445715420165028,0.00014560890573055,0.00072478388824406,"ARHGEF38","Rho guanine nucleotide exchange factor 38 [Source:HGNC Symbol;Acc:HGNC:25968]"
"6993","ENSG00000279865",47.4988918452703,-0.747778264996616,0.204456372297105,0.000145795863448563,0.000725538459334401,"AC006511.3",""
"6994","ENSG00000151491",3326.48333898162,-0.835157473401153,0.232762322668891,0.000146265600063578,0.000727771326014186,"EPS8","epidermal growth factor receptor pathway substrate 8 [Source:HGNC Symbol;Acc:HGNC:3420]"
"6995","ENSG00000152117",1120.34888147295,0.591294411034051,0.161709136326549,0.000146473599335336,0.000728701415424436,"AC073869.1",""
"6996","ENSG00000096968",735.434265741786,-0.840713699169009,0.231466655380725,0.000146850089598727,0.000730427341577644,"JAK2","Janus kinase 2 [Source:HGNC Symbol;Acc:HGNC:6192]"
"6997","ENSG00000105619",1312.524768061,0.676703486148419,0.186938034836386,0.000146862765853774,0.000730427341577644,"TFPT","TCF3 fusion partner [Source:HGNC Symbol;Acc:HGNC:13630]"
"6998","ENSG00000276087",0.886619309427042,-1.62107569017327,0.48575408473738,0.00014712185659148,0.000731610716535803,"AC008073.3",""
"6999","ENSG00000068745",4443.26966851545,0.600338790005477,0.163626666398449,0.000147294129932505,0.000732334543053012,"IP6K2","inositol hexakisphosphate kinase 2 [Source:HGNC Symbol;Acc:HGNC:17313]"
"7000","ENSG00000157833",493.011619772793,0.901413544644943,0.25991520513771,0.000147309767834266,0.000732334543053012,"GAREM2","GRB2 associated regulator of MAPK1 subtype 2 [Source:HGNC Symbol;Acc:HGNC:27172]"
"7001","ENSG00000177302",1268.49966638421,0.512958360384223,0.138271480334261,0.000147396420942087,0.000732660001810883,"TOP3A","topoisomerase (DNA) III alpha [Source:HGNC Symbol;Acc:HGNC:11992]"
"7002","ENSG00000123353",1801.62391762637,0.513818258257186,0.138335570955921,0.000147630658269435,0.000733718855075499,"ORMDL2","ORMDL sphingolipid biosynthesis regulator 2 [Source:HGNC Symbol;Acc:HGNC:16037]"
"7003","ENSG00000204539",11.7459692722027,4.22378298982822,1.11251650664762,0.000148113204468388,0.000735905563753063,"CDSN","corneodesmosin [Source:HGNC Symbol;Acc:HGNC:1802]"
"7004","ENSG00000254433",10.0966230760795,1.05503950689779,0.310190965553266,0.00014810710027108,0.000735905563753063,"AP001001.1",""
"7005","ENSG00000186615",181.004015764145,0.716332845211671,0.199494924200101,0.000148198180872054,0.000736221992922929,"KTN1-AS1","KTN1 antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:19842]"
"7006","ENSG00000113430",48.385112789849,1.80922728343936,1.15265776930721,0.000148289764608993,0.000736571150523354,"IRX4","iroquois homeobox 4 [Source:HGNC Symbol;Acc:HGNC:6129]"
"7007","ENSG00000123737",1403.28797682247,0.460572544336479,0.124031171535723,0.000148392901229085,0.000736977584001579,"EXOSC9","exosome component 9 [Source:HGNC Symbol;Acc:HGNC:9137]"
"7008","ENSG00000229314",16.5852216736196,4.34965672984095,1.04110592531241,0.000148495004163151,0.000737378767800965,"ORM1","orosomucoid 1 [Source:HGNC Symbol;Acc:HGNC:8498]"
"7009","ENSG00000253859",3.38159198373586,2.78607174532809,0.89609153979254,0.000148769069806943,0.000738633625699052,"AC018616.1",""
"7010","ENSG00000249803",4.8084352216346,4.08591460588454,1.5548610056365,0.00014880568232388,0.000738709345455369,"AC112178.1",""
"7011","ENSG00000051009",1542.04760152698,-0.380637190224258,0.101580476836488,0.000149063750932599,0.000739884250179445,"FAM160A2","family with sequence similarity 160 member A2 [Source:HGNC Symbol;Acc:HGNC:25378]"
"7012","ENSG00000251720",1.71073151955746,1.79150469816099,0.60655035679318,0.000149612430840671,0.000742501072172967,"RNU7-123P","RNA, U7 small nuclear 123 pseudogene [Source:HGNC Symbol;Acc:HGNC:45657]"
"7013","ENSG00000224891",2.80184043642724,1.89881293980152,0.601883758017051,0.000149731534911962,0.000742985537206281,"AC007899.1",""
"7014","ENSG00000083814",160.00600578709,-1.0060543154698,0.280918237618491,0.00015015686133466,0.000744989156644744,"ZNF671","zinc finger protein 671 [Source:HGNC Symbol;Acc:HGNC:26279]"
"7015","ENSG00000141027",4165.06125276844,-0.53299354664157,0.143433441420165,0.000150386166327518,0.000746019798848358,"NCOR1","nuclear receptor corepressor 1 [Source:HGNC Symbol;Acc:HGNC:7672]"
"7016","ENSG00000167264",1093.95941421226,0.5706425873739,0.155234530350529,0.000150412083382397,0.000746041344728439,"DUS2","dihydrouridine synthase 2 [Source:HGNC Symbol;Acc:HGNC:26014]"
"7017","ENSG00000181013",3.77697309360843,1.62679641881107,0.484258612472003,0.000150574102710931,0.000746737852552231,"C17orf47","chromosome 17 open reading frame 47 [Source:HGNC Symbol;Acc:HGNC:26844]"
"7018","ENSG00000104043",155.373844128082,-1.13303489776491,0.318591521550201,0.000150679320627699,0.000746940089698671,"ATP8B4","ATPase phospholipid transporting 8B4 (putative) [Source:HGNC Symbol;Acc:HGNC:13536]"
"7019","ENSG00000131873",2196.73364121504,-0.567216956850752,0.153170148550234,0.000150673348027398,0.000746940089698671,"CHSY1","chondroitin sulfate synthase 1 [Source:HGNC Symbol;Acc:HGNC:17198]"
"7020","ENSG00000211896",86854.7726020609,0.0994730604943904,0.444422130931453,0.000150679681493824,0.000746940089698671,"IGHG1","immunoglobulin heavy constant gamma 1 (G1m marker) [Source:HGNC Symbol;Acc:HGNC:5525]"
"7021","ENSG00000261534",114.646753713247,-1.00104096456985,0.279386945542238,0.000150762169042058,0.000747241875826775,"AL596244.1",""
"7022","ENSG00000159128",5863.00903413842,0.520486184967082,0.139856273713351,0.000150845696544779,0.000747548729179563,"IFNGR2","interferon gamma receptor 2 [Source:HGNC Symbol;Acc:HGNC:5440]"
"7023","ENSG00000246228",83.8758159974766,1.40680861175637,0.451172266562533,0.0001509488526736,0.000747952754593175,"CASC8","cancer susceptibility 8 (non-protein coding) [Source:HGNC Symbol;Acc:HGNC:45129]"
"7024","ENSG00000237054",15.8522297211091,0.828282317316253,0.234250739913899,0.0001514512392607,0.00075033457089889,"PRMT5-AS1","PRMT5 antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:40533]"
"7025","ENSG00000171450",8.44834265825017,3.24106998813522,0.650441122747329,0.000151498305749774,0.000750460236518112,"CDK5R2","cyclin dependent kinase 5 regulatory subunit 2 [Source:HGNC Symbol;Acc:HGNC:1776]"
"7026","ENSG00000204528",106.229583343434,1.81346962741784,0.636049941104682,0.000151650618216378,0.000751107136714491,"PSORS1C3","psoriasis susceptibility 1 candidate 3 (non-protein coding) [Source:HGNC Symbol;Acc:HGNC:17203]"
"7027","ENSG00000164011",551.989713493271,0.519404565609775,0.140764199542478,0.000152001886416707,0.000752739114159552,"ZNF691","zinc finger protein 691 [Source:HGNC Symbol;Acc:HGNC:28028]"
"7028","ENSG00000169918",51.8213670347772,-1.15464056679577,0.326025682585836,0.000152044787598339,0.000752843757150366,"OTUD7A","OTU deubiquitinase 7A [Source:HGNC Symbol;Acc:HGNC:20718]"
"7029","ENSG00000171862",3661.57537074066,-0.482716077872797,0.132551686185827,0.000152156003121582,0.000753286577515738,"PTEN","phosphatase and tensin homolog [Source:HGNC Symbol;Acc:HGNC:9588]"
"7030","ENSG00000227210",9.23019556695722,1.15616683679863,0.341428363098616,0.000152652027351157,0.00075563409072865,"AC079145.1",""
"7031","ENSG00000270705",2.38610389614582,2.80596164284879,1.0386065813403,0.000152798908887824,0.000756252908007707,"AL161669.2",""
"7032","ENSG00000159450",90.7423442064981,-2.48015215227194,0.465609082435772,0.000152923535455509,0.000756544889783544,"TCHH","trichohyalin [Source:HGNC Symbol;Acc:HGNC:11791]"
"7033","ENSG00000161980",870.895136098926,0.512854332339837,0.139222991831187,0.00015292248218169,0.000756544889783544,"POLR3K","RNA polymerase III subunit K [Source:HGNC Symbol;Acc:HGNC:14121]"
"7034","ENSG00000269961",13.514855611741,0.883015687552691,0.252574804054539,0.000152898902037453,0.000756544889783544,"AC010359.1",""
"7035","ENSG00000084676",2670.61198507186,-0.536863765412511,0.144866662562247,0.000153422350692986,0.000758756361633309,"NCOA1","nuclear receptor coactivator 1 [Source:HGNC Symbol;Acc:HGNC:7668]"
"7036","ENSG00000242396",10.1178719346586,1.22184318898545,0.3656305655086,0.000153436373641645,0.000758756361633309,"AC096536.3",""
"7037","ENSG00000269416",139.530828052385,1.77208845226876,0.615987075926437,0.000153404318233293,0.000758756361633309,"LINC01224","long intergenic non-protein coding RNA 1224 [Source:HGNC Symbol;Acc:HGNC:49676]"
"7038","ENSG00000106436",1.55068271466738,-1.6781629400941,0.491476974932158,0.000153473450039649,0.000758831194712769,"MYL10","myosin light chain 10 [Source:HGNC Symbol;Acc:HGNC:29825]"
"7039","ENSG00000257027",206.264327599647,0.825207057933816,0.234380447910804,0.000153702875391991,0.000759783710894755,"AC010186.3",""
"7040","ENSG00000270926",1.33833644384898,2.90040325425881,1.05900144291567,0.000153710038501481,0.000759783710894755,"AC008013.3",""
"7041","ENSG00000237862",6.19633158046627,3.68095102793799,1.0946993809394,0.000154089150049282,0.000761548792032904,"Z94160.1",""
"7042","ENSG00000164430",685.054427290273,0.953754812072779,0.276944537163304,0.000154135557573444,0.000761669293576344,"MB21D1","Mab-21 domain containing 1 [Source:HGNC Symbol;Acc:HGNC:21367]"
"7043","ENSG00000006210",2153.86547085751,-1.34752679997389,0.384324190338255,0.000154264207885651,0.000762196109857653,"CX3CL1","C-X3-C motif chemokine ligand 1 [Source:HGNC Symbol;Acc:HGNC:10647]"
"7044","ENSG00000213763",14.6216217152445,-0.843278788683318,0.233786597485155,0.000154433856855442,0.000762925314845432,"ACTBP2","actin, beta pseudogene 2 [Source:HGNC Symbol;Acc:HGNC:135]"
"7045","ENSG00000237440",805.866981813897,1.4570024372973,0.472628112464198,0.000154937016477055,0.000765301666446655,"ZNF737","zinc finger protein 737 [Source:HGNC Symbol;Acc:HGNC:32468]"
"7046","ENSG00000147140",17796.7685421429,0.415752239922652,0.108798805498332,0.000154972729895224,0.00076536874785872,"NONO","non-POU domain containing octamer binding [Source:HGNC Symbol;Acc:HGNC:7871]"
"7047","ENSG00000258815",40.43665362553,1.64268032366612,0.556773831028422,0.000155153994875081,0.000766154547590344,"AC131532.1",""
"7048","ENSG00000255031",90.7523786038274,0.846890532011504,0.242296906282669,0.000155223584965763,0.000766388748101235,"AP002807.1",""
"7049","ENSG00000204176",15.7603660178295,-1.02837525187946,0.289202357837873,0.000156134035620388,0.000770773888049769,"SYT15","synaptotagmin 15 [Source:HGNC Symbol;Acc:HGNC:17167]"
"7050","ENSG00000158714",658.109808159563,1.30668228397414,0.411936006510982,0.000156432492554916,0.000772137028981095,"SLAMF8","SLAM family member 8 [Source:HGNC Symbol;Acc:HGNC:21391]"
"7051","ENSG00000092850",33.8226550447913,1.59420660520002,0.453846666975634,0.000156502710719844,0.000772373375111019,"TEKT2","tektin 2 [Source:HGNC Symbol;Acc:HGNC:11725]"
"7052","ENSG00000157766",260.160553740274,1.30135256365515,0.410447202220586,0.000156664069671357,0.000773059388314099,"ACAN","aggrecan [Source:HGNC Symbol;Acc:HGNC:319]"
"7053","ENSG00000153113",13198.7652365085,-0.667321478279607,0.182031428228327,0.000156787388961277,0.000773557525705511,"CAST","calpastatin [Source:HGNC Symbol;Acc:HGNC:1515]"
"7054","ENSG00000237292",1.68856557470994,3.10636579318813,1.14484431212256,0.000156938663221303,0.000774193425514393,"LINC01732","long intergenic non-protein coding RNA 1732 [Source:HGNC Symbol;Acc:HGNC:52520]"
"7055","ENSG00000272312",3.0403548886415,1.85032998781571,0.579526103138143,0.000156989294734634,0.000774332734448492,"AL133255.1",""
"7056","ENSG00000266904",98.9866297916073,-0.718351785859919,0.196904765748777,0.000157264678834599,0.000775580413402634,"LINC00663","long intergenic non-protein coding RNA 663 [Source:HGNC Symbol;Acc:HGNC:28609]"
"7057","ENSG00000157653",34.5207467944427,0.767144633761948,0.214395209385122,0.000157387094328424,0.000776073450587656,"C9orf43","chromosome 9 open reading frame 43 [Source:HGNC Symbol;Acc:HGNC:23570]"
"7058","ENSG00000237659",4.24424965425475,3.8141896955443,1.36570020950555,0.00015752431271299,0.000776639329616182,"RNASEH2CP1","ribonuclease H2 subunit C pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:24117]"
"7059","ENSG00000253821",6.07152813392829,0.691771850682001,0.879601884205176,0.000157548063310265,0.000776645698835676,"AC090796.1",""
"7060","ENSG00000169313",16.7786143625923,-1.67403784250491,0.482365242060321,0.00015776622306073,0.000777610285014694,"P2RY12","purinergic receptor P2Y12 [Source:HGNC Symbol;Acc:HGNC:18124]"
"7061","ENSG00000174842",524.075995146481,0.489077809370512,0.132671566512959,0.000158246287602472,0.000779865308761733,"GLMN","glomulin, FKBP associated protein [Source:HGNC Symbol;Acc:HGNC:14373]"
"7062","ENSG00000276957",8.53863316426096,1.20990671480818,0.369728462281598,0.000158310512355665,0.000780070650865097,"AL158063.1",""
"7063","ENSG00000110696",4274.29864072724,-0.405478547529986,0.109039955725931,0.000158654302597323,0.000781653289374274,"C11orf58","chromosome 11 open reading frame 58 [Source:HGNC Symbol;Acc:HGNC:16990]"
"7064","ENSG00000267904",27.0263773854829,-0.959157029775704,0.268893058374834,0.000158697463360691,0.000781754555623371,"AC024075.1",""
"7065","ENSG00000114388",1225.17453135418,0.598306378292592,0.163256781916395,0.000159387458458112,0.000785041689351942,"NPRL2","NPR2 like, GATOR1 complex subunit [Source:HGNC Symbol;Acc:HGNC:24969]"
"7066","ENSG00000270673",67.9526468207606,0.85796352692214,0.246778676647042,0.000159438804097623,0.000785182751993722,"YTHDF3-AS1","YTHDF3 antisense RNA 1 (head to head) [Source:HGNC Symbol;Acc:HGNC:48728]"
"7067","ENSG00000166887",3255.35707231229,-0.357379932740981,0.0958806354309896,0.000159900915242537,0.000787346369073357,"VPS39","VPS39, HOPS complex subunit [Source:HGNC Symbol;Acc:HGNC:20593]"
"7068","ENSG00000118298",39.0634586759042,-0.859935228312301,0.23917971508747,0.000160366030569322,0.000789524160466645,"CA14","carbonic anhydrase 14 [Source:HGNC Symbol;Acc:HGNC:1372]"
"7069","ENSG00000186479",19.9829331353026,-1.71413604053168,0.494303867742538,0.000160551089770566,0.000790322738128961,"RGS7BP","regulator of G protein signaling 7 binding protein [Source:HGNC Symbol;Acc:HGNC:23271]"
"7070","ENSG00000136197",37.4756097798416,0.513120054678478,0.139993798362885,0.000160656383322791,0.000790615965801259,"C7orf25","chromosome 7 open reading frame 25 [Source:HGNC Symbol;Acc:HGNC:21703]"
"7071","ENSG00000264349",3.07784477380469,1.40039650710468,0.41671070801832,0.000160648861261412,0.000790615965801259,"MIR4258","microRNA 4258 [Source:HGNC Symbol;Acc:HGNC:38281]"
"7072","ENSG00000115310",17030.0748602949,-0.490637148439383,0.132327020573128,0.000161116062972673,0.000792563319315564,"RTN4","reticulon 4 [Source:HGNC Symbol;Acc:HGNC:14085]"
"7073","ENSG00000140105",14835.2348491331,1.28273825473821,0.403588021262679,0.000161143769645404,0.000792563319315564,"WARS","tryptophanyl-tRNA synthetase [Source:HGNC Symbol;Acc:HGNC:12729]"
"7074","ENSG00000147246",96.7404928631446,1.83674818068679,0.654380410481547,0.000161141963777368,0.000792563319315564,"HTR2C","5-hydroxytryptamine receptor 2C [Source:HGNC Symbol;Acc:HGNC:5295]"
"7075","ENSG00000266869",24.7887206053973,1.63643236521359,0.549259814664165,0.000161090909223758,0.000792563319315564,"AC005993.1",""
"7076","ENSG00000063176",1052.16246899971,0.770982309699714,0.216797143911864,0.000161462231344909,0.000794016698256302,"SPHK2","sphingosine kinase 2 [Source:HGNC Symbol;Acc:HGNC:18859]"
"7077","ENSG00000206532",30.5046788813638,2.59253251958035,0.465621457372049,0.000161648247564086,0.000794818434382717,"AC117402.1",""
"7078","ENSG00000125730",17133.1591187486,-1.45732376666598,0.418743150042487,0.000162309676649682,0.000797957197643257,"C3","complement C3 [Source:HGNC Symbol;Acc:HGNC:1318]"
"7079","ENSG00000141485",21.8063997427025,2.79636710467056,0.527816156192285,0.000162435040476401,0.000798460004934531,"SLC13A5","solute carrier family 13 member 5 [Source:HGNC Symbol;Acc:HGNC:23089]"
"7080","ENSG00000155714",3.59149118657093,-1.10615673629322,0.32093693540296,0.000162657786677241,0.000799441290660273,"PDZD9","PDZ domain containing 9 [Source:HGNC Symbol;Acc:HGNC:28740]"
"7081","ENSG00000275236",5.90603678956192,1.31213108378992,0.399168074613506,0.000162701175140807,0.000799540903445254,"AC009120.6",""
"7082","ENSG00000228150",12.2646860315654,0.733335219071997,0.204916972184671,0.000162773947709728,0.000799784865835479,"AL357140.2",""
"7083","ENSG00000227676",9.48709972925935,1.55093249937642,0.494268706971823,0.000163011251479679,0.000800837063136637,"LINC01068","long intergenic non-protein coding RNA 1068 [Source:HGNC Symbol;Acc:HGNC:49106]"
"7084","ENSG00000260288",6.5514103378062,1.10576802164428,0.326433819622201,0.000163289383437697,0.000802089512593606,"AC019294.2",""
"7085","ENSG00000189423",13.2676095528129,1.71142589030827,0.469754110518374,0.000163357128799552,0.000802308318565162,"USP32P3","ubiquitin specific peptidase 32 pseudogene 3 [Source:HGNC Symbol;Acc:HGNC:43576]"
"7086","ENSG00000276934",8.76273168068358,1.14164626966026,0.340761108367989,0.000163413215793198,0.000802469811892157,"AC009704.2",""
"7087","ENSG00000149506",34.8321547216229,1.91064539083473,0.51078274805707,0.000163499104890992,0.00080277758714119,"ZP1","zona pellucida glycoprotein 1 [Source:HGNC Symbol;Acc:HGNC:13187]"
"7088","ENSG00000161547",7737.59200606376,0.334360255255729,0.089357946500828,0.000163764416475698,0.000803851992355732,"SRSF2","serine and arginine rich splicing factor 2 [Source:HGNC Symbol;Acc:HGNC:10783]"
"7089","ENSG00000236137",24.0519545288047,0.850984173269262,0.242635639800115,0.000163743720439285,0.000803851992355732,"AL445231.1",""
"7090","ENSG00000215414",16.8730033087737,0.985205873929926,0.287549386557109,0.000164315004898929,0.000806440134034894,"PSMA6P1","proteasome subunit alpha 6 pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:17460]"
"7091","ENSG00000183087",5329.52335316413,-1.20437129020689,0.342825080158037,0.000164714876643724,0.000808287945113755,"GAS6","growth arrest specific 6 [Source:HGNC Symbol;Acc:HGNC:4168]"
"7092","ENSG00000100354",1498.68849313198,-0.54988112659985,0.148245782478932,0.0001648683483827,0.000808926270633107,"TNRC6B","trinucleotide repeat containing 6B [Source:HGNC Symbol;Acc:HGNC:29190]"
"7093","ENSG00000146469",9.6786788078691,0.335666663013191,0.35290071137501,0.000165009271949709,0.000809388033091188,"VIP","vasoactive intestinal peptide [Source:HGNC Symbol;Acc:HGNC:12693]"
"7094","ENSG00000187953",277.820041165407,0.483153506668543,0.131302952906817,0.000165005465123089,0.000809388033091188,"PMS2CL","PMS2 C-terminal like pseudogene [Source:HGNC Symbol;Acc:HGNC:30061]"
"7095","ENSG00000142530",126.920285528972,0.984777732889326,0.291098871468269,0.000165076274465973,0.000809601850419491,"FAM71E1","family with sequence similarity 71 member E1 [Source:HGNC Symbol;Acc:HGNC:25107]"
"7096","ENSG00000218048",8.95930025233348,0.561143146837665,0.909238687057102,0.000165291689105165,0.000810543377899277,"AL121949.1",""
"7097","ENSG00000141582",1716.25254532248,0.525610117373682,0.142179688544378,0.000165358698885154,0.00081075700640118,"CBX4","chromobox 4 [Source:HGNC Symbol;Acc:HGNC:1554]"
"7098","ENSG00000000971",3713.33994176826,-1.12044723101702,0.316233509021271,0.000165391903706366,0.000810804851441713,"CFH","complement factor H [Source:HGNC Symbol;Acc:HGNC:4883]"
"7099","ENSG00000164946",205.745370456411,-1.51279765628637,0.435722465751771,0.000165447016184222,0.000810960066146928,"FREM1","FRAS1 related extracellular matrix 1 [Source:HGNC Symbol;Acc:HGNC:23399]"
"7100","ENSG00000128438",21.8062112314147,-1.97581935880576,0.570814347316119,0.000165611658697668,0.000811652036483002,"TBC1D27","TBC1 domain family member 27 [Source:HGNC Symbol;Acc:HGNC:28104]"
"7101","ENSG00000123297",1523.81187015804,0.535435952573343,0.145094180110158,0.000165683896481384,0.000811891005274583,"TSFM","Ts translation elongation factor, mitochondrial [Source:HGNC Symbol;Acc:HGNC:12367]"
"7102","ENSG00000197110",2.4405893887689,3.33610231930934,1.16662330048205,0.000165740180876842,0.000812051741981027,"IFNL3","interferon lambda 3 [Source:HGNC Symbol;Acc:HGNC:18365]"
"7103","ENSG00000161677",1652.02678258477,0.707135005374592,0.196294815276968,0.000166066492968988,0.000813420027388185,"JOSD2","Josephin domain containing 2 [Source:HGNC Symbol;Acc:HGNC:28853]"
"7104","ENSG00000277311",9.77904371288286,2.35177315614596,0.860095450349449,0.000166066329695959,0.000813420027388185,"Six3os1_2","Six3os1 conserved region 2 [Source:RFAM;Acc:RF02247]"
"7105","ENSG00000231964",63.2996923247015,1.30403524281121,0.411940594558935,0.000166152340620635,0.000813725264268826,"AL731567.1",""
"7106","ENSG00000262061",10.1795472690811,-1.43091587465299,0.413051323247162,0.000166400185486185,0.000814823678037068,"AC129507.1",""
"7107","ENSG00000173065",2004.10731103594,0.522748794900593,0.142842927216498,0.000166428303279504,0.000814845979853963,"FAM222B","family with sequence similarity 222 member B [Source:HGNC Symbol;Acc:HGNC:25563]"
"7108","ENSG00000081985",114.551110386724,1.6044427513511,0.544075615734887,0.000166757912800924,0.000816344193455374,"IL12RB2","interleukin 12 receptor subunit beta 2 [Source:HGNC Symbol;Acc:HGNC:5972]"
"7109","ENSG00000280088",255.558423769312,-0.50254004399066,0.136693936089792,0.000166946315295035,0.00081715081800674,"AC126474.2",""
"7110","ENSG00000179406",479.444173094311,0.887262538028594,0.25786577163662,0.000167252559424832,0.000818533931144937,"LINC00174","long intergenic non-protein coding RNA 174 [Source:HGNC Symbol;Acc:HGNC:27788]"
"7111","ENSG00000279878",8.6708600472568,1.92731373383521,0.653347956212834,0.00016752071884957,0.000819730292703689,"AP003108.5",""
"7112","ENSG00000061676",8277.38295576326,-0.527391902977106,0.142275779921871,0.00016759685159053,0.000819986803176588,"NCKAP1","NCK associated protein 1 [Source:HGNC Symbol;Acc:HGNC:7666]"
"7113","ENSG00000267235",3.80052191338109,3.28058911705645,1.20920191888919,0.00016777401143228,0.00082073745782143,"ZNF861P","zinc finger protein 861, pseudogene [Source:HGNC Symbol;Acc:HGNC:34514]"
"7114","ENSG00000065833",1080.25664429331,-1.16089512433803,0.331038454347589,0.000167799645969267,0.000820746754917006,"ME1","malic enzyme 1 [Source:HGNC Symbol;Acc:HGNC:6983]"
"7115","ENSG00000065320",497.803934325621,-1.47313941264213,0.424455655509514,0.000168366576334479,0.000823286846185324,"NTN1","netrin 1 [Source:HGNC Symbol;Acc:HGNC:8029]"
"7116","ENSG00000230319",12.5893683631428,-0.779706344178221,0.218394210753422,0.000168346273349303,0.000823286846185324,"AL022476.1",""
"7117","ENSG00000106330",1192.54548773315,0.562271544986321,0.153754654317994,0.000168459561551345,0.000823625066875028,"MOSPD3","motile sperm domain containing 3 [Source:HGNC Symbol;Acc:HGNC:25078]"
